client_code,date_doc,jour_semaine,region,delegation,routing_code,home_commercial,potentiel,ca_jour,qte_jour
00002,2025-01-03,5,GT,Djebel_Jelloud,C6,1300,1.0,572.768,112.0
00002,2025-01-04,6,GT,Djebel_Jelloud,C6,1300,1.0,44.15,1.0
00002,2025-01-07,2,GT,Djebel_Jelloud,C6,1300,1.0,662.082,4.0
00002,2025-01-08,3,GT,Djebel_Jelloud,C6,1300,1.0,1075.18,5.0
00002,2025-01-22,3,GT,Djebel_Jelloud,C6,1300,1.0,510.774,3.0
00002,2025-02-04,2,GT,Djebel_Jelloud,C6,1300,1.0,317.892,3.0
00002,2025-02-05,3,GT,Djebel_Jelloud,C6,1300,1.0,86.753,2.0
00002,2025-02-06,4,GT,Djebel_Jelloud,C6,1300,1.0,36010.94,99.0
00002,2025-02-13,4,GT,Djebel_Jelloud,C6,1300,1.0,84122.02900000001,242.0
00002,2025-02-14,5,GT,Djebel_Jelloud,C6,1300,1.0,10493.61,138.0
00002,2025-02-18,2,GT,Djebel_Jelloud,C6,1300,1.0,3214.152,104.0
00002,2025-02-19,3,GT,Djebel_Jelloud,C6,1300,1.0,116.088,1.0
00002,2025-03-05,3,GT,Djebel_Jelloud,C6,1300,1.0,14298.297480000001,64.0
00002,2025-03-07,5,GT,Djebel_Jelloud,C6,1300,1.0,250.69108,12.0
00002,2025-03-12,3,GT,Djebel_Jelloud,C6,1300,1.0,92.9,6.0
00002,2025-03-19,3,GT,Djebel_Jelloud,C6,1300,1.0,116.088,1.0
00002,2025-04-17,4,GT,Djebel_Jelloud,C6,1300,1.0,88.16593,1.0
00002,2025-04-27,0,GT,Djebel_Jelloud,C6,1300,1.0,16.067,3.0
00002,2025-05-07,3,GT,Djebel_Jelloud,C6,1300,1.0,455.064,2.0
00002,2025-05-18,0,GT,Djebel_Jelloud,C6,1300,1.0,300.0,5.0
00002,2025-05-19,1,GT,Djebel_Jelloud,C6,1300,1.0,32.134,6.0
00002,2025-05-21,3,GT,Djebel_Jelloud,C6,1300,1.0,32.134,6.0
00002,2025-05-24,6,GT,Djebel_Jelloud,C6,1300,1.0,875.3449999999999,4.0
00002,2025-05-25,0,GT,Djebel_Jelloud,C6,1300,1.0,110.464,7.0
00002,2025-05-28,3,GT,Djebel_Jelloud,C6,1300,1.0,14.134,2.0
00002,2025-05-30,5,GT,Djebel_Jelloud,C6,1300,1.0,101.275,7.0
00002,2025-06-04,3,GT,Djebel_Jelloud,C6,1300,1.0,2659.9,15.0
00002,2025-06-11,3,GT,Djebel_Jelloud,C6,1300,1.0,3736.5600000000004,13.0
00002,2025-06-18,3,GT,Djebel_Jelloud,C6,1300,1.0,116.672,2.0
00002,2025-06-20,5,GT,Djebel_Jelloud,C6,1300,1.0,3771.0,84.0
00002,2025-06-27,5,GT,Djebel_Jelloud,C6,1300,1.0,7.671,3.0
00002,2025-07-02,3,GT,Djebel_Jelloud,C6,1300,1.0,2401.0,40.0
00002,2025-07-03,4,GT,Djebel_Jelloud,C6,1300,1.0,3506.42,282.0
00002,2025-07-15,2,GT,Djebel_Jelloud,C6,1300,1.0,17.966,2.0
00002,2025-07-19,6,GT,Djebel_Jelloud,C6,1300,1.0,225.35399999999998,8.0
00002,2025-07-28,1,GT,Djebel_Jelloud,C6,1300,1.0,1302.536,10.0
00002,2025-07-30,3,GT,Djebel_Jelloud,C6,1300,1.0,34.957,12.0
00002,2025-08-06,3,GT,Djebel_Jelloud,C6,1300,1.0,1611.2350000000001,34.0
00002,2025-08-10,0,GT,Djebel_Jelloud,C6,1300,1.0,15.342,6.0
00002,2025-08-13,3,GT,Djebel_Jelloud,C6,1300,1.0,34.957,12.0
00002,2025-08-20,3,GT,Djebel_Jelloud,C6,1300,1.0,35.35,6.0
00002,2025-08-25,1,GT,Djebel_Jelloud,C6,1300,1.0,22.401,1.0
00002,2025-09-01,1,GT,Djebel_Jelloud,C6,1300,1.0,48.591,1.0
00002,2025-09-04,4,GT,Djebel_Jelloud,C6,1300,1.0,118.66399999999999,10.0
00002,2025-09-07,0,GT,Djebel_Jelloud,C6,1300,1.0,43.872,1.0
00002,2025-09-21,0,GT,Djebel_Jelloud,C6,1300,1.0,5447.099,59.0
00002,2025-09-28,0,GT,Djebel_Jelloud,C6,1300,1.0,43.872,1.0
00002,2025-10-11,6,GT,Djebel_Jelloud,C6,1300,1.0,224.40000000000003,30.0
00002,2025-10-17,5,GT,Djebel_Jelloud,C6,1300,1.0,17.676,3.0
00002,2025-10-22,3,GT,Djebel_Jelloud,C6,1300,1.0,24643.0,222.0
00002,2025-10-23,4,GT,Djebel_Jelloud,C6,1300,1.0,4853.988,393.0
00002,2025-10-24,5,GT,Djebel_Jelloud,C6,1300,1.0,103.163,1.0
00002,2025-10-29,3,GT,Djebel_Jelloud,C6,1300,1.0,493.688,6.0
00002,2025-11-02,0,GT,Djebel_Jelloud,C6,1300,1.0,30.027,2.0
00002,2025-11-12,3,GT,Djebel_Jelloud,C6,1300,1.0,1188.978,26.0
00002,2025-11-14,5,GT,Djebel_Jelloud,C6,1300,1.0,1995.535,5.0
00002,2025-11-19,3,GT,Djebel_Jelloud,C6,1300,1.0,38.453,12.0
00002,2025-11-26,3,GT,Djebel_Jelloud,C6,1300,1.0,151.266,2.0
00002,2025-12-12,5,GT,Djebel_Jelloud,C6,1300,1.0,226960.17000000004,1795.0
00002,2025-12-17,3,GT,Djebel_Jelloud,C6,1300,1.0,4095.5119999999997,58.0
00002,2026-01-02,5,GT,Djebel_Jelloud,C6,1300,1.0,7946.279999999999,60.0
00002,2026-01-21,3,GT,Djebel_Jelloud,C6,1300,1.0,6031.531,106.0
00002,2026-01-27,2,GT,Djebel_Jelloud,C6,1300,1.0,415.74699999999996,4.0
00002,2026-01-30,5,GT,Djebel_Jelloud,C6,1300,1.0,243.838,6.0
00002,2026-02-06,5,GT,Djebel_Jelloud,C6,1300,1.0,4938.228,57.0
00002,2026-02-20,5,GT,Djebel_Jelloud,C6,1300,1.0,1044.192,50.0
00002,2026-02-24,2,GT,Djebel_Jelloud,C6,1300,1.0,168.476,4.0
00002,2026-02-27,5,GT,Djebel_Jelloud,C6,1300,1.0,708.436,7.0
00002,2026-03-13,5,GT,Djebel_Jelloud,C6,1300,1.0,1029.552,98.0
00002,2026-03-27,5,GT,Djebel_Jelloud,C6,1300,1.0,962.624,27.0
00002,2026-04-06,1,GT,Djebel_Jelloud,C6,1300,1.0,5175.681,63.0
00002,2026-05-06,3,GT,Djebel_Jelloud,C6,1300,1.0,1820.68,75.0
00002,2026-05-16,6,GT,Djebel_Jelloud,C6,1300,1.0,34224.0,100.0
00002,2026-05-19,2,GT,Djebel_Jelloud,C6,1300,1.0,2076.8089999999997,91.0
00002,2026-06-05,5,GT,Djebel_Jelloud,C6,1300,1.0,4144.419,88.0
00002,2026-06-19,5,GT,Djebel_Jelloud,C6,1300,1.0,4069.707000000001,16.0
00002,2026-06-26,5,GT,Djebel_Jelloud,C6,1300,1.0,1331.495,75.0
00002,2026-07-01,3,GT,Djebel_Jelloud,C6,1300,1.0,106.087,1.0
00002,2026-07-11,6,GT,Djebel_Jelloud,C6,1300,1.0,565.668,30.0
00002,2026-07-31,5,GT,Djebel_Jelloud,C6,1300,1.0,183.578,2.0
00002,2026-08-09,0,GT,Djebel_Jelloud,C6,1300,1.0,65.343,1.0
00002,2026-08-14,5,GT,Djebel_Jelloud,C6,1300,1.0,889.048,75.0
00002,2026-08-28,5,GT,Djebel_Jelloud,C6,1300,1.0,7125.58,102.0
00002,2026-09-04,5,GT,Djebel_Jelloud,C6,1300,1.0,882.6049999999999,5.0
00002,2026-10-06,2,GT,Djebel_Jelloud,C6,1300,1.0,50.0,10.0
00002,2026-10-09,5,GT,Djebel_Jelloud,C6,1300,1.0,44.344,10.0
00002,2026-10-14,3,GT,Djebel_Jelloud,C6,1300,1.0,112.569,24.0
00002,2026-10-23,5,GT,Djebel_Jelloud,C6,1300,1.0,153.504,48.0
00002,2026-10-30,5,GT,Djebel_Jelloud,C6,1300,1.0,998.336,33.0
00002,2026-11-13,5,GT,Djebel_Jelloud,C6,1300,1.0,13344.030000000004,164.0
00002,2026-11-16,1,GT,Djebel_Jelloud,C6,1300,1.0,3789.978,12.0
00002,2026-11-17,2,GT,Djebel_Jelloud,C6,1300,1.0,1048.579,5.0
00002,2026-11-20,5,GT,Djebel_Jelloud,C6,1300,1.0,937.248,8.0
00002,2026-11-27,5,GT,Djebel_Jelloud,C6,1300,1.0,2370.07,28.0
00002,2026-12-11,5,GT,Djebel_Jelloud,C6,1300,1.0,168.852,48.0
00002,2026-12-18,5,GT,Djebel_Jelloud,C6,1300,1.0,299.374,2.0
00002,2026-12-22,2,GT,Djebel_Jelloud,C6,1300,1.0,1130.808,4.0
00002,2026-12-23,3,GT,Djebel_Jelloud,C6,1300,1.0,3475.675,11.0
00003,2025-01-09,4,GT,Inconnue,2,2,0.0,1351.0959999999998,528.0
00003,2025-01-10,5,GT,Inconnue,2,2,0.0,2281.6499999999996,82.0
00003,2025-01-11,6,GT,Inconnue,2,2,0.0,169.762,66.0
00003,2025-01-21,2,GT,Inconnue,2,2,0.0,38.79,8.0
00003,2025-01-24,5,GT,Inconnue,2,2,0.0,104.094,3.0
00003,2025-01-25,6,GT,Inconnue,2,2,0.0,38.453,12.0
00003,2025-02-02,0,GT,Inconnue,2,2,0.0,288.0,353.0
00003,2025-02-04,2,GT,Inconnue,2,2,0.0,54.242,24.0
00003,2025-02-15,6,GT,Inconnue,2,2,0.0,34.608,12.0
00003,2025-02-23,0,GT,Inconnue,2,2,0.0,35.832,1.0
00003,2025-04-27,0,GT,Inconnue,2,2,0.0,29.853,6.0
00003,2025-05-10,6,GT,Inconnue,2,2,0.0,32.134,6.0
00003,2025-05-13,2,GT,Inconnue,2,2,0.0,16.068,3.0
00003,2025-05-21,3,GT,Inconnue,2,2,0.0,21.425,4.0
00003,2025-05-24,6,GT,Inconnue,2,2,0.0,9.128,1.0
00003,2025-05-28,3,GT,Inconnue,2,2,0.0,9.051,1.0
00003,2025-05-31,6,GT,Inconnue,2,2,0.0,1307.31,8.0
00003,2025-06-04,3,GT,Inconnue,2,2,0.0,14.517,6.0
00003,2025-06-05,4,GT,Inconnue,2,2,0.0,1919.421,9.0
00003,2025-06-11,3,GT,Inconnue,2,2,0.0,24.349,1.0
00003,2025-06-25,3,GT,Inconnue,2,2,0.0,12.002,12.0
00003,2025-07-02,3,GT,Inconnue,2,2,0.0,1201.0,60.0
00003,2025-07-03,4,GT,Inconnue,2,2,0.0,225.016,88.0
00003,2025-07-11,5,GT,Inconnue,2,2,0.0,226.016,88.0
00003,2025-07-23,3,GT,Inconnue,2,2,0.0,19.906,1.0
00003,2025-07-27,0,GT,Inconnue,2,2,0.0,823.708,4.0
00003,2025-08-01,5,GT,Inconnue,2,2,0.0,493.957,16.0
00003,2025-08-10,0,GT,Inconnue,2,2,0.0,557.287,11.0
00003,2025-08-30,6,GT,Inconnue,2,2,0.0,14.28,1.0
00003,2025-09-03,3,GT,Inconnue,2,2,0.0,543.744,96.0
00003,2025-09-14,0,GT,Inconnue,2,2,0.0,30.503,1.0
00003,2025-10-06,1,GT,Inconnue,2,2,0.0,57.097,24.0
00003,2025-10-17,5,GT,Inconnue,2,2,0.0,37.676,24.0
00003,2025-10-29,3,GT,Inconnue,2,2,0.0,35.35,6.0
00003,2025-11-12,3,GT,Inconnue,2,2,0.0,38.453,12.0
00003,2025-11-19,3,GT,Inconnue,2,2,0.0,16.694,3.0
00003,2025-11-24,1,GT,Inconnue,2,2,0.0,202.77,2.0
00003,2025-12-19,5,GT,Inconnue,2,2,0.0,941.489,5.0
00003,2026-01-09,5,GT,Inconnue,2,2,0.0,106.087,1.0
00003,2026-01-11,0,GT,Inconnue,2,2,0.0,181.536,7.0
00003,2026-01-30,5,GT,Inconnue,2,2,0.0,104.484,2.0
00003,2026-02-08,0,GT,Inconnue,2,2,0.0,3813.519999999999,56.0
00003,2026-02-16,1,GT,Inconnue,2,2,0.0,512.4,200.0
00003,2026-02-27,5,GT,Inconnue,2,2,0.0,78.422,16.0
00003,2026-04-01,3,GT,Inconnue,2,2,0.0,7925.753000000001,110.0
00003,2026-05-02,6,GT,Cite_El_Khadra,1300,1300,1.0,58264.208,100.0
00003,2026-05-02,6,GT,Inconnue,2,2,0.0,642.424,50.0
00003,2026-05-13,3,GT,Inconnue,2,2,0.0,8427.2,10.0
00003,2026-05-15,5,GT,Inconnue,2,2,0.0,106.425,24.0
00003,2026-07-03,5,GT,Inconnue,2,2,0.0,19.332,1.0
00003,2026-07-16,4,GT,Inconnue,2,2,0.0,58.23,1.0
00003,2026-08-14,5,GT,Inconnue,2,2,0.0,60.35,1.0
00003,2026-08-25,2,GT,Inconnue,2,2,0.0,165.963,3.0
00003,2026-09-04,5,GT,Inconnue,2,2,0.0,97.6,1.0
00003,2026-09-08,2,GT,Inconnue,2,2,0.0,1047.915,5.0
00003,2026-09-15,2,GT,Inconnue,2,2,0.0,106.559,8.0
00003,2026-10-12,1,GT,Inconnue,2,2,0.0,13.808,1.0
00003,2026-11-17,2,GT,Inconnue,2,2,0.0,1227.4,4.0
00003,2026-11-25,3,GT,Inconnue,2,2,0.0,639.352,48.0
00003,2026-12-04,5,GT,Inconnue,2,2,0.0,31.171,1.0
00003,2026-12-23,3,GT,Inconnue,2,2,0.0,349.738,2.0
00004,2025-01-05,0,NORD,Ariana_Ville,2,2,0.0,249.633,39.0
00004,2025-01-07,2,NORD,Ariana_Ville,2,2,0.0,338.868,26.0
00004,2025-01-13,1,NORD,Ariana_Ville,2,2,0.0,23.188,24.0
00004,2025-01-14,2,NORD,Ariana_Ville,2,2,0.0,806.876,15.0
00004,2025-01-24,5,NORD,Ariana_Ville,2,2,0.0,403.968,3.0
00004,2025-01-25,6,NORD,Ariana_Ville,2,2,0.0,996.96,5.0
00004,2025-02-01,6,NORD,Ariana_Ville,2,2,0.0,672.762,204.0
00004,2025-02-02,0,NORD,Ariana_Ville,2,2,0.0,83.0,1.0
00004,2025-02-11,2,NORD,Ariana_Ville,2,2,0.0,2451.336,33.0
00004,2025-02-14,5,NORD,Ariana_Ville,2,2,0.0,456.412,38.0
00004,2025-02-18,2,NORD,Ariana_Ville,2,2,0.0,14.576,1.0
00004,2025-02-23,0,NORD,Ariana_Ville,2,2,0.0,116.088,1.0
00004,2025-02-25,2,NORD,Ariana_Ville,2,2,0.0,17.842,1.0
00004,2025-02-28,5,NORD,Ariana_Ville,2,2,0.0,2191.763,7.0
00004,2025-03-02,0,NORD,Ariana_Ville,2,2,0.0,36.132,6.0
00004,2025-03-03,1,NORD,Ariana_Ville,2,2,0.0,204.064,6.0
00004,2025-03-04,2,NORD,Ariana_Ville,2,2,0.0,493.39399999999995,52.0
00004,2025-03-10,1,NORD,Ariana_Ville,2,2,0.0,55.25,1.0
00004,2025-03-19,3,NORD,Ariana_Ville,2,2,0.0,22.218,12.0
00004,2025-03-23,0,NORD,Ariana_Ville,2,2,0.0,22.218,12.0
00004,2025-05-07,3,NORD,Ariana_Ville,2,2,0.0,30.503,1.0
00004,2025-05-16,5,NORD,Ariana_Ville,2,2,0.0,32.137,6.0
00004,2025-05-19,1,NORD,Ariana_Ville,2,2,0.0,16.067,3.0
00004,2025-05-26,1,NORD,Ariana_Ville,2,2,0.0,86.708,12.0
00004,2025-06-18,3,NORD,Ariana_Ville,2,2,0.0,43.376,1.0
00004,2025-06-20,5,NORD,Ariana_Ville,2,2,0.0,30.503,1.0
00004,2025-06-21,6,NORD,Ariana_Ville,2,2,0.0,46.8,10.0
00004,2025-06-25,3,NORD,Ariana_Ville,2,2,0.0,50.494,24.0
00004,2025-07-12,6,NORD,Ariana_Ville,2,2,0.0,35.35,6.0
00004,2025-07-27,0,NORD,Ariana_Ville,2,2,0.0,30.503,1.0
00004,2025-08-17,0,NORD,Ariana_Ville,2,2,0.0,820.659,3.0
00004,2025-08-20,3,NORD,Ariana_Ville,2,2,0.0,43.376,1.0
00004,2025-08-22,5,NORD,Ariana_Ville,2,2,0.0,76.53,1.0
00004,2025-08-31,0,NORD,Ariana_Ville,2,2,0.0,103.318,1.0
00004,2025-09-05,5,NORD,Ariana_Ville,2,2,0.0,27.616,24.0
00004,2025-09-09,2,NORD,Ariana_Ville,2,2,0.0,50.494,24.0
00004,2025-09-10,3,NORD,Ariana_Ville,2,2,0.0,54.411,1.0
00004,2025-10-07,2,NORD,Ariana_Ville,2,2,0.0,30.503,1.0
00004,2025-10-11,6,NORD,Ariana_Ville,2,2,0.0,57.097,24.0
00004,2025-10-14,2,NORD,Ariana_Ville,2,2,0.0,33.865,1.0
00004,2025-11-02,0,NORD,Ariana_Ville,2,2,0.0,54.411,1.0
00004,2025-12-01,1,NORD,Ariana_Ville,2,2,0.0,48.591,1.0
00004,2025-12-05,5,NORD,Ariana_Ville,2,2,0.0,291.06,3.0
00004,2025-12-07,0,NORD,Ariana_Ville,2,2,0.0,176.552,2.0
00004,2025-12-08,1,NORD,Ariana_Ville,2,2,0.0,15.014,1.0
00004,2025-12-09,2,NORD,Ariana_Ville,2,2,0.0,42.975,1.0
00004,2025-12-10,3,NORD,Ariana_Ville,2,2,0.0,35.546,1.0
00004,2025-12-16,2,NORD,Ariana_Ville,2,2,0.0,110.284,1.0
00004,2025-12-19,5,NORD,Ariana_Ville,2,2,0.0,28.935,12.0
00004,2026-01-06,2,NORD,Ariana_Ville,2,2,0.0,341.482,2.0
00004,2026-02-13,5,NORD,Ariana_Ville,2,2,0.0,1830.741,15.0
00004,2026-02-22,0,NORD,Ariana_Ville,2,2,0.0,305.228,96.0
00004,2026-02-26,4,NORD,Ariana_Ville,2,2,0.0,347.742,3.0
00004,2026-03-02,1,NORD,Ariana_Ville,2,2,0.0,80.111,1.0
00004,2026-03-05,4,NORD,Ariana_Ville,2,2,0.0,191.567,48.0
00004,2026-05-02,6,NORD,Ariana_Ville,2,2,0.0,12288.52,12.0
00004,2026-08-26,3,NORD,Ariana_Ville,2,2,0.0,701.091,3.0
00004,2026-10-04,0,NORD,Ariana_Ville,2,2,0.0,201.176,72.0
00004,2026-10-14,3,NORD,Ariana_Ville,2,2,0.0,301.764,72.0
00004,2026-10-20,2,NORD,Ariana_Ville,2,2,0.0,307.004,96.0
00005,2025-01-03,5,GT,La_Marsa,2,2,0.0,731.268,48.0
00005,2025-01-06,1,GT,La_Marsa,2,2,0.0,110.284,1.0
00005,2025-01-10,5,GT,La_Marsa,2,2,0.0,2009.596,110.0
00005,2025-01-13,1,GT,La_Marsa,2,2,0.0,3891.667000000001,121.0
00005,2025-01-14,2,GT,La_Marsa,2,2,0.0,67.028,1.0
00005,2025-01-16,4,GT,La_Marsa,2,2,0.0,24.004,24.0
00005,2025-01-17,5,GT,La_Marsa,2,2,0.0,333.456,4.0
00005,2025-01-18,6,GT,La_Marsa,2,2,0.0,929.796,5.0
00005,2025-01-21,2,GT,La_Marsa,2,2,0.0,42.712,1.0
00005,2025-01-24,5,GT,La_Marsa,2,2,0.0,1042.8719999999998,7.0
00005,2025-01-26,0,GT,La_Marsa,2,2,0.0,136.178,1.0
00005,2025-01-28,2,GT,La_Marsa,2,2,0.0,59.707,12.0
00005,2025-01-29,3,GT,La_Marsa,2,2,0.0,34.08,1.0
00005,2025-01-31,5,GT,La_Marsa,2,2,0.0,110.284,1.0
00005,2025-02-02,0,GT,La_Marsa,2,2,0.0,1303.77,6.0
00005,2025-02-03,1,GT,La_Marsa,2,2,0.0,965.6940000000001,7.0
00005,2025-02-09,0,GT,La_Marsa,2,2,0.0,181.919,9.0
00005,2025-02-11,2,GT,La_Marsa,2,2,0.0,43.731,3.0
00005,2025-02-13,4,GT,La_Marsa,2,2,0.0,102.033,3.0
00005,2025-02-15,6,GT,La_Marsa,2,2,0.0,515.7,12.0
00005,2025-02-21,5,GT,La_Marsa,2,2,0.0,345.736,5.0
00005,2025-02-24,1,GT,La_Marsa,2,2,0.0,204.064,6.0
00005,2025-02-25,2,GT,La_Marsa,2,2,0.0,361.11,2.0
00005,2025-03-02,0,GT,La_Marsa,2,2,0.0,14169.532,169.0
00005,2025-03-09,0,GT,La_Marsa,2,2,0.0,3724.43,120.0
00005,2025-03-13,4,GT,La_Marsa,2,2,0.0,752.898,10.0
00005,2025-03-15,6,GT,La_Marsa,2,2,0.0,1159.184,4.0
00005,2025-04-01,2,GT,La_Marsa,2,2,0.0,11.901,2.0
00005,2025-04-04,5,GT,La_Marsa,2,2,0.0,14.547,3.0
00005,2025-04-12,6,GT,La_Marsa,2,2,0.0,7380.0,150.0
00005,2025-04-14,1,GT,La_Marsa,2,2,0.0,9990.383000000003,20.0
00005,2025-04-16,3,GT,La_Marsa,2,2,0.0,450.966,6.0
00005,2025-04-18,5,GT,La_Marsa,2,2,0.0,116.088,1.0
00005,2025-04-23,3,GT,La_Marsa,2,2,0.0,79.33,1.0
00005,2025-04-25,5,GT,La_Marsa,2,2,0.0,26.236,24.0
00005,2025-05-11,0,GT,La_Marsa,2,2,0.0,692.448,3.0
00005,2025-05-13,2,GT,La_Marsa,2,2,0.0,648.762,5.0
00005,2025-05-14,3,GT,La_Marsa,2,2,0.0,679.5600000000001,8.0
00005,2025-05-16,5,GT,La_Marsa,2,2,0.0,535.334,6.0
00005,2025-05-19,1,GT,La_Marsa,2,2,0.0,111.088,1.0
00005,2025-05-24,6,GT,La_Marsa,2,2,0.0,1286.865,32.0
00005,2025-06-04,3,GT,La_Marsa,2,2,0.0,37.418,1.0
00005,2025-06-07,6,GT,La_Marsa,2,2,0.0,24.349,1.0
00005,2025-06-18,3,GT,La_Marsa,2,2,0.0,1465.179,175.0
00005,2025-06-22,0,GT,La_Marsa,2,2,0.0,1431.812,13.0
00005,2025-06-29,0,GT,La_Marsa,2,2,0.0,7200.038000000001,30.0
00005,2025-07-07,1,GT,La_Marsa,2,2,0.0,309.932,15.0
00005,2025-07-13,0,GT,La_Marsa,2,2,0.0,69.875,1.0
00005,2025-07-18,5,GT,La_Marsa,2,2,0.0,220.127,4.0
00005,2025-07-19,6,GT,La_Marsa,2,2,0.0,237.989,4.0
00005,2025-07-21,1,GT,La_Marsa,2,2,0.0,461.222,6.0
00005,2025-07-28,1,GT,La_Marsa,2,2,0.0,432.246,3.0
00005,2025-07-30,3,GT,La_Marsa,2,2,0.0,34.957,12.0
00005,2025-08-04,1,GT,La_Marsa,2,2,0.0,554.072,13.0
00005,2025-08-06,3,GT,La_Marsa,2,2,0.0,1698.532,39.0
00005,2025-08-10,0,GT,La_Marsa,2,2,0.0,1660.2329999999997,15.0
00005,2025-08-11,1,GT,La_Marsa,2,2,0.0,4319.488,13.0
00005,2025-09-05,5,GT,La_Marsa,2,2,0.0,611.68,7.0
00005,2025-09-14,0,GT,La_Marsa,2,2,0.0,326.626,10.0
00005,2025-09-22,1,GT,La_Marsa,2,2,0.0,559.012,3.0
00005,2025-09-23,2,GT,La_Marsa,2,2,0.0,100.308,15.0
00005,2025-09-24,3,GT,La_Marsa,2,2,0.0,242.76,4.0
00005,2025-10-07,2,GT,La_Marsa,2,2,0.0,363.111,3.0
00005,2025-10-10,5,GT,La_Marsa,2,2,0.0,460.79,9.0
00005,2025-10-13,1,GT,La_Marsa,2,2,0.0,143.878,6.0
00005,2025-10-17,5,GT,La_Marsa,2,2,0.0,37.79,3.0
00005,2025-10-18,6,GT,La_Marsa,2,2,0.0,75.581,6.0
00005,2025-10-27,1,GT,La_Marsa,2,2,0.0,20.555,1.0
00005,2025-10-28,2,GT,La_Marsa,2,2,0.0,57.097,24.0
00005,2025-11-07,5,GT,La_Marsa,2,2,0.0,55.646,5.0
00005,2025-11-12,3,GT,La_Marsa,2,2,0.0,116.088,1.0
00005,2025-11-18,2,GT,La_Marsa,2,2,0.0,13.705,1.0
00005,2025-11-24,1,GT,La_Marsa,2,2,0.0,38.583,1.0
00005,2025-11-26,3,GT,La_Marsa,2,2,0.0,38.583,1.0
00005,2025-11-29,6,GT,La_Marsa,2,2,0.0,1865.208,6.0
00005,2025-11-30,0,GT,La_Marsa,2,2,0.0,45.825,7.0
00005,2025-12-03,3,GT,La_Marsa,2,2,0.0,368.916,3.0
00005,2025-12-10,3,GT,La_Marsa,2,2,0.0,3251.82,14.0
00005,2025-12-13,6,GT,La_Marsa,2,2,0.0,254.354,4.0
00005,2025-12-20,6,GT,La_Marsa,2,2,0.0,52.612,1.0
00005,2025-12-22,1,GT,La_Marsa,2,2,0.0,32.833,6.0
00005,2025-12-24,3,GT,La_Marsa,2,2,0.0,35.546,1.0
00005,2025-12-26,5,GT,La_Marsa,2,2,0.0,125.969,5.0
00005,2026-01-07,3,GT,La_Marsa,2,2,0.0,6435.311999999999,38.0
00005,2026-01-23,5,GT,La_Marsa,2,2,0.0,3690.407,9.0
00005,2026-02-03,2,GT,La_Marsa,2,2,0.0,286.912,2.0
00005,2026-02-24,2,GT,La_Marsa,2,2,0.0,106.087,1.0
00005,2026-03-05,4,GT,La_Marsa,2,2,0.0,157.244,25.0
00005,2026-03-15,0,GT,La_Marsa,2,2,0.0,5478.021,24.0
00005,2026-03-26,4,GT,La_Marsa,2,2,0.0,6443.633000000001,54.0
00005,2026-04-01,3,GT,La_Marsa,2,2,0.0,1473.171,9.0
00005,2026-04-08,3,GT,La_Marsa,2,2,0.0,1927.516,29.0
00005,2026-05-03,0,GT,La_Marsa,2,2,0.0,14042.817000000001,133.0
00005,2026-05-06,3,GT,La_Marsa,2,2,0.0,7486.379999999999,153.0
00005,2026-05-25,1,GT,La_Marsa,2,2,0.0,8576.028,161.0
00005,2026-06-04,4,GT,La_Marsa,2,2,0.0,2682.9,9.0
00005,2026-06-10,3,GT,La_Marsa,2,2,0.0,3042.08,18.0
00005,2026-06-19,5,GT,La_Marsa,2,2,0.0,61.368,2.0
00005,2026-06-21,0,GT,La_Marsa,2,2,0.0,4673.315,18.0
00005,2026-07-10,5,GT,La_Marsa,2,2,0.0,1262.672,5.0
00005,2026-07-27,1,GT,La_Marsa,2,2,0.0,1652.58,5.0
00005,2026-07-29,3,GT,La_Marsa,2,2,0.0,2741.552,8.0
00005,2026-08-07,5,GT,La_Marsa,2,2,0.0,1244.52,19.0
00005,2026-08-14,5,GT,La_Marsa,2,2,0.0,19.332,1.0
00005,2026-08-30,0,GT,La_Marsa,2,2,0.0,27010.361999999986,117.0
00005,2026-09-10,4,GT,La_Marsa,2,2,0.0,2900.5139999999997,15.0
00005,2026-09-11,5,GT,La_Marsa,2,2,0.0,40.687,1.0
00005,2026-09-29,2,GT,La_Marsa,2,2,0.0,112.569,24.0
00005,2026-09-30,3,GT,La_Marsa,2,2,0.0,6091.666000000001,63.0
00005,2026-10-02,5,GT,La_Marsa,2,2,0.0,873.256,5.0
00005,2026-10-06,2,GT,La_Marsa,2,2,0.0,1608.114,6.0
00005,2026-10-19,1,GT,La_Marsa,2,2,0.0,3033.78,12.0
00005,2026-11-06,5,GT,La_Marsa,2,2,0.0,1202.825,24.0
00005,2026-11-08,0,GT,La_Marsa,2,2,0.0,3285.7509999999997,32.0
00005,2026-11-16,1,GT,La_Marsa,2,2,0.0,84.546,4.0
00005,2026-11-17,2,GT,La_Marsa,2,2,0.0,31602.60499999999,109.0
00005,2026-11-19,4,GT,La_Marsa,2,2,0.0,497.7,96.0
00005,2026-11-24,2,GT,La_Marsa,2,2,0.0,9314.316,38.0
00005,2026-12-23,3,GT,La_Marsa,2,2,0.0,192.848,4.0
00006,2025-01-03,5,GT,LAMARSA,2,2,0.0,837.36,10.0
00006,2025-01-07,2,GT,LAMARSA,2,2,0.0,393.434,2.0
00006,2025-01-23,4,GT,LAMARSA,2,2,0.0,52.047,1.0
00006,2025-01-24,5,GT,LAMARSA,2,2,0.0,52.047,1.0
